Gene_acc,Gene_id,84P1,84P2,84P3,84M1,84M2,84M3,Desc
3164,Tb927.4.1700:mRNA-p1,103740.1484,89338.75781,92938.96875,148557,142523.9063,135246.2813,"CK1/TTBK protein kinase, putative"
3165,Tb927.4.1710:mRNA-p1,198657.4844,223240.5781,216975.4531,307271.9375,274671.3125,290653.4688,"rhodanese-like domain containing protein, putative"
3166,Tb927.4.1720:mRNA-p1,871764.625,803512.25,817599.8125,1166463.625,1147000.75,1124813.25,Nucleoside diphosphate kinase 3
3168,Tb927.4.1740:mRNA-p1,4849215.5,4423790.5,4604742.5,3968676.75,4143201,3886723,Component of motile flagella 41
3169,Tb927.4.1750:mRNA-p1,145962.8281,122272.1094,128230.1641,219161.1875,191210.375,180931.5781,"hypothetical protein, conserved"
3170,Tb927.4.1760:mRNA-p1,1855310.875,780331.9375,1003206.375,427849.0938,739201.125,531431.6875,Cardiolipin-dependent protein 17kDa
3171,Tb927.4.1790:mRNA-p1;Tb927.4.1800:mRNA-p1,10842753,10873086,10475110,9428266,9673621,8933143,Mitochondrial ribosomal protein L3
3173,Tb927.4.1820:mRNA-p1,92666.14844,99504.57031,79937.88281,85158.39063,91809.07813,102531.4063,"selenocysteine-specific elongation factor, putative"
3175,Tb927.4.1840:mRNA-p1,241845.2813,249081.6563,247243.7656,285089.8125,287073.4375,297129.6875,Carboxypeptidase-like protein
3176,Tb927.4.1850:mRNA-p1,1397820.75,1304631,1352946.875,1355598.25,1493888.625,1426416.75,"hypothetical protein, conserved"
3177,Tb927.4.1860:mRNA-p1,13788115,14327496,14556669,11637418,12655866,11776832,"ribosomal protein S19, putative"
3178,Tb927.4.1870:mRNA-p1,459773.0938,435153.6875,472793.6875,502099.5313,520899.2813,524344.25,"Serine/threonine-protein phosphatase 2A catalytic subunit, putative"
3179,Tb927.4.1890:mRNA-p1,562174.5,536043.75,547947.5,750925.6875,716314.3125,804068.8125,"hypothetical protein, conserved"
3180,Tb927.4.1900:mRNA-p1,140684.625,142539.3594,148488.375,208131.5938,201634.4219,189344.2188,"Methyltransferase domain/Methyltransferase involved in Williams-Beuren syndrome, putative"
3181,Tb927.4.1920:mRNA-p1,1944749.125,1900541.125,1913608.25,1564549.5,1705737.625,1569284.5,"GPI transamidase subunit 16, putative"
3182,Tb927.4.1930:mRNA-p1,1555275.5,1589138.75,1483761.5,1783434.75,1764116,1733878.625,eukaryotic translation initiation factor 3 subunit g
3183,Tb927.4.1940:mRNA-p1,213941.4688,212835.6563,207060.3281,204821.6406,177349.9531,203177.0938,"WD domain, G-beta repeat, putative"
3184,Tb927.4.1950:mRNA-p1,502905.375,528394.125,569023,610113.125,564837,595602.6875,NADPH-dependent diflavin oxidoreductase 1
3185,Tb927.4.1970:mRNA-p1,504189.5,470974.25,459441.9688,338185.4375,343580.125,362420.8438,"Domain of unknown function DUF21, putative"
3186,Tb927.4.200:mRNA-p1,722227.25,900370.8125,832336.5,644948.375,705120.8125,662233.25,"retrotransposon hot spot protein 1 (RHS1), putative"
3187,Tb927.4.2000:mRNA-p1,4078723.5,3454003,3389600,4228563.5,3932945.5,4134578.75,"ruvB-like DNA helicase, putative"
3188,Tb927.4.2010:mRNA-p1,295950.5938,287696.0938,288247.8438,247628.5,265606.5,225372.3594,"acyl-CoA binding protein, putative"
3189,Tb927.4.2020:mRNA-p1,308361.1563,315085.9063,324640.9375,408848.25,376040.375,409401.6875,"AP-3 complex subunit mu, putative"
3190,Tb927.4.2030:mRNA-p1,318921.1563,366268.25,383677.5,498232,498449.4375,555922.6875,DNA/RNA-binding protein Alba 4
3191,Tb927.4.2040:mRNA-p1,17315748,16614143,17022478,13659543,15019993,13690691,DNA/RNA-binding protein Alba 3
3192,Tb927.4.2060:mRNA-p1,1160466.5,1098766.5,1099539.875,1290948.125,1269942.75,1278918.25,Flagellum attachment zone protein 8
3193,Tb927.4.2070:mRNA-p1,15664255,15855849,16156256,24364232,24470098,24621136,"antigenic protein, putative"
3194,Tb927.4.2080:mRNA-p1,1068700.5,929838.1875,922438,1246137.125,1257043.25,1165825.625,Coiled-coil and C2 domain-containing protein
3195,Tb927.4.2110:mRNA-p1,929652.0625,1081059.375,1068896.25,1070084,1168948.125,1061483.5,"protein phosphatase 2C, putative"
3197,Tb927.4.2130:mRNA-p1,236163.3594,213273.6094,213407.0469,178463.9688,166853.7969,189582.7031,"hypothetical protein, conserved"
3198,Tb927.4.2140:mRNA-p1,118492.9063,138725.6094,138738.625,144751.5,159815.0781,142033,Component of motile flagella 8
3200,Tb927.4.2170:mRNA-p1,204781.3438,185221.6875,228699.4375,229574.4844,210963.3438,233455.3594,"hypothetical protein, conserved"
3201,Tb927.4.2180:mRNA-p1,13070311,13914418,14102055,10845260,12462686,11300336,"60S ribosomal protein L35a, putative"
3203,Tb927.4.2200:mRNA-p1,102875.4063,92973.57813,94937.40625,90826.67969,84470.74219,90171.89844,"Sec7 domain containing protein, putative"
3204,Tb927.4.2220:mRNA-p1,332302.8125,327039.1875,348694.3438,375219.7188,381592.3125,392700.125,"TPR-repeat-containing chaperone protein DNAJ, putative"
3205,Tb927.4.2230:mRNA-p1,567324.5625,563559.6875,554938.9375,429506.0938,477289.3125,449357.875,"dolichyl-P-Man:GDP-Man1GlcNAc2-PP-dolichyl alpha-1,3-mannosyltransferase, putative"
3206,Tb927.4.2240:mRNA-p1,1796687.375,1947565.125,1958331.25,1283007.75,1215109.125,1316088.5,"Aminotransferase class IV, putative"
3207,Tb927.4.2260:mRNA-p1,998939.25,984408.5,977064.8125,1114459.75,1105700.875,1029694.188,centrin-1
3209,Tb927.4.2280:mRNA-p1,140674.375,133029.6875,136064.1875,126828.6094,129970.9141,124938.1016,"hypothetical protein, conserved"
3210,Tb927.4.2290:mRNA-p1,101778.7891,127204.0469,121757.3906,112944.8516,129041.1797,118747.7422,"glucose transporter, putative"
3211,Tb927.4.2300:mRNA-p1,436608.75,415172,423613.0625,440434.3438,460295.9063,465119.875,"hypothetical protein, conserved"
3212,Tb927.4.2310:mRNA-p1,1620725.25,1625172.5,1642929.625,2625515,2675266.75,2668473.5,"asparaginyl-tRNA synthetase, putative"
3213,Tb927.4.2320:mRNA-p1,716565.9375,657647.4375,651083,818092.125,853506.4375,927488.125,"hypothetical protein, conserved"
3214,Tb927.4.2340:mRNA-p1,710713.875,553272.25,601783.8125,1068805,661676,718001.4375,"hypothetical protein, conserved"
3215,Tb927.4.2350:mRNA-p1,428221.7188,473870.2188,445492.3438,485467.1563,424476.6875,493074.0625,twinfilin
3216,Tb927.4.2360:mRNA-p1,364264.7188,364698.2813,387034.8125,301589.6563,305227.4063,281361.3438,"hypothetical protein, conserved"
3217,Tb927.4.2370:mRNA-p1,351529.3125,312835.6563,328531.0625,291728.9688,250703.5,290273.2188,"hypothetical protein, conserved"
3218,Tb927.4.2380:mRNA-p1,725777.0625,872569.6875,847286.75,906572.8125,824437.5,921091.625,"sarcoplasmic reticulum glycoprotein, putative"
3219,Tb927.4.2390:mRNA-p1,116597.3438,106746.7813,108993.0156,119086.3828,112082.8125,113833.9531,"ATP-dependent RNA helicase, putative"
3220,Tb927.4.2400:mRNA-p1,308325.5313,212558.1719,243914.6094,299644.5313,331496.3125,342493.375,"hypothetical protein, conserved"
3222,Tb927.4.2430:mRNA-p1,95097.34375,91712.25781,90996.95313,87051.86719,96464.47656,92109.89844,"Endonuclease/Exonuclease/phosphatase family, putative"
3223,Tb927.4.2450:mRNA-p1,8713646,8314319.5,8278829.5,7207348,6186016,5543231,protein disulfide isomerase 1
3224,Tb927.4.2470:mRNA-p1,150118.9531,125388.0938,126979.6641,108245.4219,97674.01563,101584.2188,"hypothetical protein, conserved"
3225,Tb927.4.2500:mRNA-p1,182279.7656,165998.25,171469.9063,139545.4219,143473.1563,153449.8281,eukaryotic translation initiation factor 2-alpha kinase 2
3226,Tb927.4.2530:mRNA-p1,10629228,9628261,9414698,8642433,9767108,9869791,"hypothetical protein, conserved"
3227,Tb927.4.2540:mRNA-p1,487135.25,509224.2813,529183.375,523343.5938,536443.875,482744.4375,"Neural precursor cell-expressed, developmently downregulated 8"
3228,Tb927.4.2550:mRNA-p1,45505.35547,65280.61719,67335.10156,50558.19141,60019.18359,65254.375,"hypothetical protein, conserved"
3230,Tb927.4.260:mRNA-p1;Tb927.4.270:mRNA-p1;Tb927.4.280:mRNA-p1;Tb927.4.290:mRNA-p1;Tb927.4.300:mRNA-p1,131885.2656,126600.0313,116999.0625,63014.13281,65501.79688,56555.79688,"retrotransposon hot spot protein 3 (RHS3), putative"
3231,Tb927.4.2600:mRNA-p1,1264101.875,350463.375,1444289.375,1707748.5,467948.625,528886,SUMO-interacting motif-containing protein
3232,Tb927.4.2630:mRNA-p1,342766.25,314753.7188,326100.8125,405573.2813,377169.4375,427596.3125,"ATP-dependent DEAD/H RNA helicase, putative"
3233,Tb927.4.2640:mRNA-p1,251938.1094,234287.8594,235015,308849.9375,305789.4375,280582.375,"hypothetical protein, conserved"
3234,Tb927.4.2670:mRNA-p1,361548.5938,354736.4063,347000.1875,168934.3438,182171.1719,213648.7969,"pyroglutamyl-peptidase I, putative"
3235,Tb927.4.2680:mRNA-p1,69733.14063,91902.85938,189279.9219,129987.1406,122381.0156,138862.4844,"Zeta toxin, putative"
3236,Tb927.4.2700:mRNA-p1,348569.2188,361846.7188,402414.0938,430532.1875,508660.5625,460518.9375,"Hydroxymethylglutaryl-CoA lyase, mitochondrial, putative"
3237,Tb927.4.2710:mRNA-p1,1260666,1113133.75,978723.4375,1265685,878404.125,1473153.5,"ubiquitin-conjugating enzyme E2, putative"
3239,Tb927.4.2740:mRNA-p1,12473524,11956880,11891760,17087826,15147429,16654636,"p25-alpha, putative"
3240,Tb927.4.2750:mRNA-p1,141643.5,126077.8281,121158.5313,193667.7656,197196.4844,206558.5781,"hypothetical protein, conserved"
3241,Tb927.4.2760:mRNA-p1,1854698.5,1755139.875,1691778.25,1451731.5,1619680.75,1677608.25,"Protein of unknown function (DUF3808), putative"
3242,Tb927.4.2770:mRNA-p1,73651.48438,70821.54688,64946.22266,62183.27344,54334.05469,67641.74219,"hypothetical protein, conserved"
3243,Tb927.4.2780:mRNA-p1,620418.625,692685.1875,639359.8125,532169.75,585363.1875,520556.2813,"hypothetical protein, conserved"
3245,Tb927.4.2820:mRNA-p1,126407.6719,116781.3672,113863.75,130315.2266,122412.0391,125929.9141,"hypothetical protein, conserved"
3246,Tb927.4.2840:mRNA-p1,97938.46875,116672.6719,115887.2656,190196.8125,213020.7344,244504.9219,"hypothetical protein, conserved"
3247,Tb927.4.2850:mRNA-p1,453534.625,431154.125,415683.9375,452451.3438,462314.375,495391.8125,"hypothetical protein, conserved"
3248,Tb927.4.2880:mRNA-p1,1352664.5,1386980.5,1122307.375,1843909,1314871.625,1688155.75,Nucleoporin NUP225
3249,Tb927.4.2890:mRNA-p1,650925.9375,629639.0625,637877.9375,543834.6875,502473.2188,525522.875,"hypothetical protein, conserved"
3250,Tb927.4.2920:mRNA-p1,163460.4063,154510.25,160579.7031,195638.3125,200258.5469,180622.2813,"hypothetical protein, conserved"
3251,Tb927.4.2930:mRNA-p1,75747.38281,79998.35156,81276.98438,62116.01563,65370.625,62352,"OsmC-like protein, putative"
3252,Tb927.4.3030:mRNA-p1,37493.6875,39054.4375,41673.01953,42317.61719,41363.17578,39087.86719,mediator of rna polymerase ii transcription subunit 2
3253,Tb927.4.3040:mRNA-p1,248299.75,206205.4844,172259.6406,292345.5938,336721.4688,325816.8125,Enriched in surface-labeled proteome protein 11
3254,Tb927.4.3060:mRNA-p1,3949198.5,3669810.5,4435825,3931338,4112068,3771975.5,"hypothetical protein, conserved"
3255,Tb927.4.3070:mRNA-p1,58976.79688,65790.10938,66175.80469,83969.84375,70395.05469,76012.96094,"hypothetical protein, conserved"
3256,Tb927.4.310:mRNA-p1,263388.9688,274774.5313,246956.7813,219980.4688,228323.9531,249209.6875,"SPRY domain/HECT-domain (ubiquitin-transferase), putative"
3257,Tb927.4.3130:mRNA-p1,280236.125,305160.0625,319626.9688,471445.9688,487429.4688,507564.4688,Component of motile flagella 18
3258,Tb927.4.3140:mRNA-p1,432638.2188,412106.9375,412964.5938,398753.375,384649,1549135.5,Ribosome maturation protein SDO1
3259,Tb927.4.3150:mRNA-p1,326318.5,293011.5,291437.875,273997.5313,290194,282138.8438,KKT-interacting protein 10
3260,Tb927.4.3160:mRNA-p1,440822.6875,422939.5625,432268.8125,392448.5313,438020.25,414841.5625,"dihydroxyacetone phosphate acyltransferase, putative"
3261,Tb927.4.3180:mRNA-p1,114938.9922,118399.2344,115393.7734,145448.2031,139640.7188,149754.75,"hypothetical protein, conserved"
3262,Tb927.4.3190:mRNA-p1,175153.375,203862.9531,194327.8906,165571.9375,173785.4375,164014.0781,"ubiquitin-conjugating enzyme E2, putative"
3263,Tb927.4.330:mRNA-p1,496787.6563,583237.5,180518.3125,510819.1563,522051.9375,559892.1875,Cardiolipin-dependent protein 43kDa
3264,Tb927.4.3300:mRNA-p1,439074.7188,422859.0625,433632.5625,406240.1875,378358,419070.9688,"mitochondrial ATP-dependent zinc metallopeptidase, putative"
3265,Tb927.4.3310:mRNA-p1,332361.0313,371792.0313,387052.875,365458.0938,383983.7188,383886.9375,"TPR repeat/SET domain containing protein, putative"
3266,Tb927.4.3320:mRNA-p1,282988.7188,255318.25,277401.9063,807377.3125,852519.875,907760.25,"uracil phosphoribosyltransferase, putative"
3267,Tb927.4.3330:mRNA-p1,223462.6875,212776.75,225528.5625,313968.625,297919.4063,282368.1875,"EF-hand domain pair, putative"
3268,Tb927.4.3350:mRNA-p1,595571.375,723817.9375,695250.125,834491.875,781235.5,778920.125,"Carnosine N-methyltransferase, putative"
3269,Tb927.4.3360:mRNA-p1,93673.63281,100237.3281,91807.33594,100408.6406,104386.7656,109221.5781,"hypothetical protein, conserved"
3270,Tb927.4.3370:mRNA-p1,375189.75,368646.6875,374426.6563,411704.9063,411378.375,394042.75,"hypothetical protein, conserved"
3271,Tb927.4.3380:mRNA-p1,244105.0781,251710.9219,251290.9688,293799.0313,322157.6875,303363.5,"myosin IB heavy chain, putative"
3272,Tb927.4.3390:mRNA-p1,985234.8125,835516.9375,950750.875,973958.8125,1109262.75,1044448.938,"tuzin, putative"
3273,Tb927.4.3400:mRNA-p1,555003.625,586135.125,608116.1875,620449.4375,563289.375,548643,"hypothetical protein, conserved"
3274,Tb927.4.3410:mRNA-p1,218289.0938,187783.4375,203903.0938,111602.9531,117504.6875,121799.4219,"selenoprotein, putative"
3276,Tb927.4.3430:mRNA-p1,348767.375,220913.0625,289725.7188,189773.8125,88503.42188,88291.75781,Mitochondrial import inner membrane translocase subunit TIM12
3279,Tb927.4.3480:mRNA-p1,482770.375,492903.2188,517819.9375,602491.25,616620.25,640683.25,hypothetical protein
3280,Tb927.4.3490:mRNA-p1;Tb927.4.3510:mRNA-p1,443910.9688,446895.875,454866.625,449174.5313,445940.125,410592.125,"DNA-directed RNA polymerase subunit, putative"
3282,Tb927.4.3500:mRNA-p1,183536.0625,146498.7188,170840.5,22620.22266,8480.728516,39889.90625,"Amastin surface glycoprotein, putative"
3283,Tb927.4.3540:mRNA-p1,265868.0938,267706.5,309833.0313,260818.625,244460.1563,235591.1563,"hypothetical protein, conserved"
3284,Tb927.4.3550:mRNA-p1;Tb927.5.1610:mRNA-p1,24220600,23448336,23898130,19527574,21089026,20181516,"60S ribosomal protein L13a, putative"
3285,Tb927.4.3560:mRNA-p1,769394.625,659750.125,662805.3125,887548.0625,876735.1875,950979.375,"protein phoshatase 1, putative"
3286,Tb927.4.3580:mRNA-p1;Tb927.4.3600:mRNA-p1,83534.65625,72830.22656,71493.42969,69442.95313,49552.85938,68387.75781,"Transcription factor Pcc1, putative"
3287,Tb927.4.3590:mRNA-p1,17347904,16711970,15325331,18324540,17717284,20138694,"translation elongation factor 1-beta, putative"
3288,Tb927.4.360:mRNA-p1,1460519.375,1421521.25,1536764,1978788.5,1930741.125,1981341.25,"1,2-Dihydroxy-3-keto-5-methylthiopentene dioxygenase, putative"
3289,Tb927.4.3620:mRNA-p1,349200.0938,324890.2188,337844.4688,376667.4375,350088.5313,328120.875,"serine threonine-protein phosphatase PP1, putative"
3290,Tb927.4.3640:mRNA-p1,2099437.25,1890572.75,1874339.75,2795609.5,2423381.5,2647237.75,"serine threonine-protein phosphatase PP1, putative"
3291,Tb927.4.3660:mRNA-p1,421487.7188,365793.5,301231.7813,422759.0313,372928.125,408343.9375,"hypothetical protein, conserved"
3292,Tb927.4.3670:mRNA-p1,773301.875,845874.4375,589634.75,940019.4375,714526.6875,918484.875,"CBF/Mak21 family, putative"
3293,Tb927.4.3680:mRNA-p1,154987.3906,168741.7344,161721.5625,107399.9844,124120.7734,126181.6172,"protein phosphatase 2C, putative"
3294,Tb927.4.3700:mRNA-p1,28348.39453,24449.23828,25007.09961,31426.56055,24355.81641,25145.70117,"hypothetical protein, conserved"
3295,Tb927.4.3720:mRNA-p1,40713.75,44293.88281,40773.16797,34329.92188,47122.17578,38874.31641,"Uncharacterized conserved protein (DUF2039), putative"
3296,Tb927.4.3740:mRNA-p1,8755820,8071090,8072660,8380470,9254918,8547148,flagellar attachment zone protein 1
3297,Tb927.4.3770:mRNA-p1,107445.6797,97918.625,93333.97656,110423.9844,118107.9297,120971.4063,"calcium/calmodulin-dependent protein kinase, putative"
3299,Tb927.4.3790:mRNA-p1,1646646.25,1806216.625,1616019.25,1353962.5,1208130.25,1444572.375,"ubiquitin carboxyl-terminal hydrolase, putative"
3300,Tb927.4.380:mRNA-p1,672165.375,648367.125,649971.375,719842.75,759533.0625,778925.0625,"WD domain, G-beta repeat, putative"
3301,Tb927.4.3800:mRNA-p1,255201.4531,687378.5625,587588.625,398558.3125,571887.375,478521.4063,"hypothetical protein, conserved"
3302,Tb927.4.3810:mRNA-p1,1873977.25,1313167,1434876,2035867.375,1855849.25,1520179.125,"DNA-directed RNA polymerase II subunit 2, putative"
3304,Tb927.4.3840:mRNA-p1,745490.5,720110.6875,734119,736687.875,698748.5,731758.6875,"nucleolar protein, putative"
3305,Tb927.4.3850:mRNA-p1,259960.3906,274564.9375,283791.7188,296677.625,309435.4688,289457.25,"NLE (NUC135) domain/WD domain, G-beta repeat, putative"
3306,Tb927.4.3890:mRNA-p1,1977992.375,1678205.25,1827513.25,1195931.375,1092058.5,1181717.625,"ATP-dependent RNA helicase, putative"
3307,Tb927.4.3900:mRNA-p1,270040.3125,269738.4688,329385.0938,229356.0313,242157.3125,225773.125,"hypothetical protein, conserved"
3308,Tb927.4.3910:mRNA-p1,73372.29688,63830.22656,72621.63281,120533.9375,122800.6172,126680,"Kinesin-13 4a, putative"
3310,Tb927.4.3950:mRNA-p1,8929482,9064679,8741565,9468430,9147286,9776543,"cytoskeleton-associated protein CAP5.5, putative"
3311,Tb927.4.3970:mRNA-p1,119513.5156,127857.9453,138536.4219,96696.73438,110922.6641,111675.4375,"hypothetical protein, conserved"
3312,Tb927.4.400:mRNA-p1,132696.4375,141409.1406,148812.3594,255547.5313,234128.6406,257250.6094,Double RNA binding domain protein 7
3313,Tb927.4.4040:mRNA-p1,935286.625,922228.1875,872651.75,1109105.875,1108536.75,1132939,"hypothetical protein, conserved"
3314,Tb927.4.4050:mRNA-p1,200809.4688,228477.3594,271183.5313,267680.8438,264108.3125,235082.0625,glycosomal transporter (GAT1)
3315,Tb927.4.4060:mRNA-p1,224342.3438,217379.8125,207852.4375,191792.4063,216935.2188,212399.1406,"hypothetical protein, conserved"
3316,Tb927.4.4070:mRNA-p1,341766.4688,392902.6875,391352.7813,227945.0781,206316.875,218593.4219,"mevalonate kinase, putative"
3317,Tb927.4.4090:mRNA-p1,71965.32031,70717.73438,77144.53125,76059.4375,70812.16406,76879.36719,"hypothetical protein, conserved"
3318,Tb927.4.410:mRNA-p1,2268206.75,2156936.25,2136137,2126299.75,2010520.75,2020568.125,CAF 40
3319,Tb927.4.4110:mRNA-p1,253141.7656,262344.4063,286819.8438,261469.6563,292258.6563,234486.8125,"hypothetical protein, conserved"
3320,Tb927.4.4120:mRNA-p1,220299.1719,197528.3906,191354.25,162712.4375,140350.7813,156030.4688,"Cleavage stimulating factor 64, putative"
3321,Tb927.4.4130.1:mRNA-p1;Tb927.4.4130.2:mRNA-p1,302112.0938,346291.0625,368785.375,431994.4688,409907.625,443197.2813,"Flagellar-associated protein 59, putative"
3322,Tb927.4.4160:mRNA-p1,460819.4688,456011.625,451227,505714.3438,510856.9375,483163.2813,RNA editing mediator complex protein 5
3323,Tb927.4.4180:mRNA-p1,37190.01563,30929.97852,32678.42188,62846.10156,52166.20313,59011.54688,SUMO-interacting motif-containing protein
3324,Tb927.4.4190:mRNA-p1,104161.4297,180336.1563,86994.21875,503386.3438,396768.0625,416162.6875,"C2 domain containing protein, putative"
3325,Tb927.4.420:mRNA-p1,187863.5625,168946,168785.4688,153289.0313,163742.2969,177235.9219,"phosphatidylinositol 4-kinase, putative"
3327,Tb927.4.4210:mRNA-p1,387629.1875,399899.0938,292614.4688,364031.7188,255268.375,349769.25,"ATP-dependent zinc metalloprotease AFG3-like, putative"
3328,Tb927.4.4240:mRNA-p1;Tb927.4.4260:mRNA-p1;Tb927.4.4280:mRNA-p1,6303050,6452918,6401997,6903495.5,7378096,6058679,"hypothetical protein, conserved"
